Date,FB,AMZN,AAPL,NFLX,GOOGL,FB_Ret,AMZN_Ret,AAPL_Ret,NFLX_Ret,GOOGL_Ret
2014-05-22,60.52,304.91,19.57,55.97,555.45,0.0004959497437593274,-0.0003278581030129457,0.0015353121801433556,0.0030465949820788207,0.010460251046024993
2014-05-23,61.35,312.24,19.8,57.48,563.8,0.01371447455386643,0.02403988062051088,0.011752682677567794,0.026978738609969577,0.015032856242686021
2014-05-27,63.48,310.82,20.17,56.97,574.87,0.034718826405867986,-0.004547783756085111,0.01868686868686864,-0.008872651356993666,0.019634622206456287
2014-05-28,63.51,310.16,20.11,57.32,570.45,0.0004725897920605515,-0.0021234154816290873,-0.0029747149231532655,0.00614358434263651,-0.00768869483535406
2014-05-29,63.83,313.78,20.48,59.31,570.56,0.005038576602109934,0.011671395408821006,0.018398806563898695,0.034717376133984734,0.00019283022175464737
2014-05-30,63.3,312.55,20.4,59.69,571.65,-0.008303305655647852,-0.0039199439097455935,-0.003906250000000111,0.006407013994267352,0.0019104038137969237
2014-06-02,63.08,308.84,20.26,60.29,564.34,-0.003475513428120025,-0.011870100783874737,-0.00686274509803908,0.010051934997487022,-0.012787544826379671
2014-06-03,62.87,307.19,20.55,59.65,554.51,-0.00332910589727331,-0.005342572205672802,0.014313919052319823,-0.01061535909769451,-0.017418577453308326
2014-06-04,63.34,306.78,20.78,60.46,553.76,0.007475743597900486,-0.001334678863244343,0.01119221411192206,0.013579212070410795,-0.001352545490613366
2014-06-05,63.19,323.57,20.87,61.19,564.93,-0.002368171771392591,0.054729773779255586,0.0043310875842155205,0.012074098577571801,0.020171193296735
2014-06-06,62.5,329.67,20.81,61.45,566.03,-0.010919449279949367,0.01885218036282721,-0.0028749401054145585,0.004249060303971319,0.0019471438939338004
2014-06-09,62.88,327.5,21.14,60.44,570.73,0.006080000000000085,-0.006582339915673252,0.015857760691975198,-0.016436126932465545,0.008303446813773263
2014-06-10,65.77,332.41,21.27,61.18,568.3,0.04596055979643765,0.014992366412213798,0.0061494796594134815,0.012243547319655823,-0.004257705044416915
2014-06-11,65.78,335.2,21.18,61.43,567.5,0.00015204500532162157,0.00839324930056251,-0.004231311706629048,0.004086302713304901,-0.0014077071969029742
2014-06-12,64.29,325.91,20.82,60.35,559.5,-0.02265126178169652,-0.027714797136038083,-0.016997167138810165,-0.017580986488686334,-0.014096916299559448
2014-06-13,64.5,326.27,20.6,61.1,560.35,0.003266448903406438,0.0011045994292901984,-0.01056676272814594,0.012427506213753103,0.0015192135835568887
2014-06-16,64.19,327.62,20.8,61.47,552.3,-0.004806201550387579,0.004137677383762028,0.009708737864077666,0.0060556464811782895,-0.014366021236727144
2014-06-17,64.4,325.62,20.78,63.38,550.62,0.0032715376226828408,-0.006104633416763372,-0.0009615384615384581,0.031072067675288917,-0.003041825095056905
2014-06-18,65.6,334.38,20.8,64.1,560.66,0.01863354037267073,0.026902524414962103,0.0009624639076033503,0.01136005048911315,0.018233990774036535
2014-06-19,64.34,327.0,20.73,63.06,564.99,-0.019207317073170582,-0.02207069800825412,-0.0033653846153846034,-0.016224648985959322,0.007723040702029893
2014-06-20,64.5,324.2,20.51,62.88,566.52,0.0024867889337891746,-0.008562691131498545,-0.010612638687891862,-0.0028544243577545148,0.0027080125311951253
2014-06-23,65.37,327.24,20.49,62.79,574.29,0.013488372093023226,0.009376927822331904,-0.0009751340809363018,-0.0014312977099236734,0.0137153145520017
2014-06-24,65.72,324.16,20.37,62.34,572.54,0.005354137983784479,-0.009412052316342678,-0.005856515373352744,-0.007166746297181059,-0.003047240940987961
2014-06-25,67.44,327.44,20.39,63.46,585.93,0.026171637248934898,0.010118460019743258,0.0009818360333824216,0.017965992941931352,0.02338701226115214
2014-06-26,67.13,325.69,20.51,62.8,584.77,-0.00459667852906287,-0.005344490593696571,0.005885237861696924,-0.010400252127324316,-0.0019797586742442697
2014-06-27,67.6,324.57,20.75,63.15,585.69,0.007001340682258217,-0.003438852896926581,0.011701608971233401,0.005573248407643394,0.0015732681225097966
2014-06-30,67.29,324.78,20.97,62.94,584.67,-0.004585798816567843,0.00064700989000821,0.010602409638554189,-0.0033254156769596532,-0.0017415356246479607
2014-07-01,68.06,332.39,21.1,67.59,591.49,0.011443007876356104,0.023431245766365016,0.006199332379589917,0.07387988560533842,0.011664699745155493
2014-07-02,66.45,332.85,21.09,66.68,590.78,-0.02365559800176309,0.0013839164836488838,-0.00047393364928915993,-0.013463530108004051,-0.0012003584168794879
2014-07-03,66.29,337.49,21.22,67.48,593.08,-0.002407825432656052,0.01394021330929851,0.00616405879563775,0.011997600479904058,0.0038931581976371366
2014-07-07,65.29,333.55,21.65,65.8,590.76,-0.015085231558304435,-0.011674419982814266,0.020263901979264753,-0.02489626556016611,-0.003911782558845389
2014-07-08,62.76,323.81,21.51,63.58,578.4,-0.038750191453515215,-0.02920101933743069,-0.006466512702078431,-0.033738601823708136,-0.02092220190940486
2014-07-09,64.97,329.97,21.52,63.29,583.36,0.03521351179094956,0.01902350143602738,0.0004649000464898023,-0.0045611827618747824,0.008575380359612694
2014-07-10,64.87,327.92,21.44,62.65,580.04,-0.0015391719255040126,-0.006212686001757728,-0.0037174721189590088,-0.010112182019276328,-0.005691168403730185
2014-07-11,66.34,346.2,21.48,62.85,586.65,0.022660706027439526,0.05574530373261766,0.001865671641791078,0.0031923383878691425,0.011395765809254499
2014-07-14,67.9,355.32,21.76,64.65,594.26,0.023515224600542783,0.026343154246100564,0.013035381750465591,0.02863961813842497,0.012971959430665647
2014-07-15,67.17,354.44,21.51,64.16,593.06,-0.010751104565537628,-0.0024766407745131502,-0.011488970588235281,-0.00757927300850747,-0.0020193181435735896
2014-07-16,67.66,355.9,21.39,63.49,590.62,0.007294923328867053,0.004119173908136764,-0.00557880055788007,-0.010442643391521123,-0.004114254881462109
2014-07-17,66.41,352.45,21.0,62.77,580.82,-0.018474726574046696,-0.009693734194998527,-0.018232819074333828,-0.011340368561978287,-0.016592733060173948
2014-07-18,68.42,358.66,21.31,63.45,605.11,0.03026652612558367,0.017619520499361663,0.014761904761904754,0.010833200573522328,0.0418201852553286
2014-07-21,69.4,359.76,21.2,64.56,598.44,0.014323297281496616,0.003066971505046423,-0.005161895823556972,0.01749408983451528,-0.011022789244930609
2014-07-22,69.27,360.84,21.37,61.58,603.57,-0.0018731988472623362,0.0030020013342226815,0.008018867924528328,-0.046158612143742284,0.00857228794866649
2014-07-23,71.29,358.14,21.93,61.13,605.19,0.029161253067706117,-0.007482540738277366,0.026204960224613938,-0.007307567392010328,0.002684030021372852
2014-07-24,74.98,358.61,21.89,60.77,603.01,0.05176041520549868,0.001312335958005395,-0.0018239854081166795,-0.005889088827089828,-0.003602174523703372
2014-07-25,75.19,324.01,22.04,60.27,598.08,0.002800746865830872,-0.09648364518557773,0.006852444038373706,-0.008227743952608169,-0.008175652145072099
2014-07-28,74.92,320.41,22.34,60.67,599.02,-0.0035909030456177105,-0.011110768186166964,0.013611615245009201,0.006636801061888242,0.0015716960941678515
2014-07-29,73.71,320.0,22.2,60.61,593.95,-0.016150560597971264,-0.0012796104990481227,-0.006266786034019756,-0.000988956650733508,-0.008463824246268792
2014-07-30,74.68,322.51,22.15,62.05,595.44,0.013159679826346693,0.007843749999999927,-0.0022522522522522292,0.023758455700379377,0.0025086286724471663
2014-07-31,72.65,312.99,21.57,60.39,579.55,-0.027182645956079332,-0.029518464543734968,-0.026185101580135317,-0.026752618855761412,-0.026686148058578718
2014-08-01,72.36,307.06,21.69,60.77,573.6,-0.003991741225051748,-0.018946292213808724,0.0055632823365785455,0.006292432521940672,-0.01026658614442233
2014-08-04,73.51,313.65,21.57,60.39,582.27,0.015892758430071874,0.021461603595388512,-0.0055325034578147525,-0.006253085403982284,0.015115062761506204
2014-08-05,72.69,312.32,21.46,60.41,573.14,-0.0111549449054551,-0.004240395345129877,-0.005099675475196963,0.0003311806590493571,-0.015680010991464433
2014-08-06,72.47,313.89,21.43,61.47,574.49,-0.0030265511074425433,0.0050268954918033515,-0.0013979496738117936,0.017546763780831087,0.002355445440904491
2014-08-07,73.17,311.45,21.42,64.24,571.81,0.009659169311439175,-0.007773423810889191,-0.00046663555762938014,0.04506263217829831,-0.0046650072237985896
2014-08-08,73.06,316.8,21.48,63.69,577.94,-0.0015033483668169811,0.017177717129555292,0.0028011204481792618,-0.008561643835616417,0.010720344170266571
2014-08-11,73.44,318.33,21.77,64.51,577.25,0.005201204489460709,0.004829545454545281,0.013500931098696434,0.01287486261579529,-0.0011938955600928614
2014-08-12,72.83,319.32,21.76,63.77,572.12,-0.008306100217864931,0.0031099802092169337,-0.00045934772622868714,-0.01147108975352662,-0.008886964053702928
2014-08-13,73.77,326.28,22.05,64.5,584.56,0.012906769188521183,0.021796317173994773,0.01332720588235281,0.011447389054414225,0.0217436901349366
2014-08-14,74.3,333.21,22.11,64.41,584.65,0.00718449234106,0.021239426259654248,0.0027210884353741083,-0.0013953488372093759,0.00015396195429051573
2014-08-15,73.63,333.63,22.22,65.58,583.71,-0.009017496635262523,0.0012604663725579446,0.004975124378109319,0.018164881229622676,-0.0016077995381851284
2014-08-18,74.59,334.53,22.48,66.57,592.7,0.013038163791932789,0.0026975991367681473,0.011701170117011772,0.015096065873742015,0.015401483613438183
2014-08-19,75.29,335.13,22.8,66.88,597.11,0.009384636010189018,0.0017935611155950326,0.014234875444839812,0.004656752290821631,0.007440526404589143
2014-08-20,74.81,335.78,22.8,67.46,595.41,-0.006375348651879498,0.00193954584787992,0.0,0.008672248803827776,-0.0028470466078277523
2014-08-21,74.57,332.91,22.81,67.44,592.42,-0.003208127255714621,-0.00854726308892717,0.000438596491227905,-0.00029647198339755043,-0.005021749718681301
2014-08-22,74.57,331.59,22.97,68.46,592.54,0.0,-0.003965035595206112,0.007014467338886554,0.015124555160142217,0.0002025589953074114
2014-08-25,75.02,334.02,23.02,68.7,590.57,0.00603459836395337,0.007328327150999847,0.00217675228559,0.0035056967572306696,-0.003324670064468127
2014-08-26,75.96,341.83,22.88,68.48,588.12,0.012529992002132673,0.023381833423148368,-0.006081668114682914,-0.003202328966521062,-0.004148534466701714
2014-08-27,74.63,343.18,23.16,67.81,583.0,-0.017509215376513954,0.00394933153906929,0.012237762237762295,-0.009783878504672883,-0.008705706318438367
2014-08-28,73.86,340.02,23.19,67.89,580.32,-0.010317566662200184,-0.009207995803951374,0.0012953367875647714,0.0011797669960182944,-0.004596912521440788
2014-08-29,74.82,339.04,23.24,68.23,582.36,0.01299756295694543,-0.002882183400976346,0.0021561017680034045,0.005008101340403748,0.003515301902398571
2014-09-02,76.68,342.38,23.42,68.09,588.63,0.02485966319166022,0.009851344974044274,0.0077452667814115195,-0.0020518833357761057,0.010766536163197893
2014-09-03,75.83,339.0,22.44,68.2,589.52,-0.011085028690662635,-0.009872071966820495,-0.0418445772843723,0.001615508885298933,0.0015119854577578806
2014-09-04,75.95,345.95,22.25,67.52,593.14,0.0015824871422920328,0.02050147492625376,-0.008467023172905597,-0.009970674486803666,0.006140588953725157
2014-09-05,77.26,346.38,22.44,67.95,597.78,0.017248189598420005,0.0012429541841307845,0.008539325842696677,0.006368483412322323,0.007822773712782727
2014-09-08,77.89,342.34,22.3,68.48,601.63,0.00815428423505038,-0.011663490963681578,-0.0062388591800356386,0.00779985283296547,0.006440496503730575
2014-09-09,76.67,329.75,22.22,68.43,591.97,-0.01566311464886372,-0.03677630425892375,-0.0035874439461883734,-0.0007301401869158619,-0.016056380167212336
2014-09-10,77.43,331.33,22.9,69.2,593.42,0.009912612495108997,0.004791508718726245,0.03060306030603055,0.011252374689463718,0.0024494484517796344
2014-09-11,77.92,330.52,23.0,68.79,591.11,0.006328296525894395,-0.0024446926025413207,0.004366812227074357,-0.005924855491329484,-0.003892689831822227
2014-09-12,77.48,331.19,23.05,68.08,584.9,-0.0056468172484599455,0.0020271087982572933,0.0021739130434783593,-0.010321267626108521,-0.010505658845223476
2014-09-15,74.58,323.89,23.05,65.39,581.64,-0.03742901393908116,-0.022041728313052955,0.0,-0.03951233842538182,-0.00557360232518378
2014-09-16,76.08,327.76,22.87,65.27,588.78,0.02011263073209979,0.011948501034301673,-0.007809110629067195,-0.001835142988224514,0.012275634413039027
2014-09-17,76.43,324.0,23.03,64.93,593.29,0.004600420609884415,-0.011471808640468595,0.006996064713598704,-0.0052091313007505136,0.007659906926186233
2014-09-18,77.0,325.0,23.08,65.57,597.27,0.007457804527018164,0.0030864197530864335,0.002171081198436786,0.009856768827968265,0.006708355104586339
2014-09-19,77.91,331.32,22.89,65.36,605.4,0.011818181818181728,0.01944615384615389,-0.008232235701906343,-0.003202684154338775,0.013611934301069883
2014-09-22,76.8,324.5,22.92,63.25,597.27,-0.014247208317289206,-0.02058432934926957,0.001310615989515096,-0.03228274173806611,-0.013429137760158527
2014-09-23,78.29,323.63,23.27,63.41,591.18,0.019401041666666785,-0.002681047765793587,0.015270506108202353,0.0025296442687745557,-0.010196393590838349
2014-09-24,78.54,328.21,23.07,64.37,598.42,0.0031932558436582603,0.014151963662206724,-0.008594757198109093,0.015139567891499839,0.012246693054568825
2014-09-25,77.22,321.93,22.19,63.36,585.25,-0.01680672268907568,-0.01913409097833696,-0.038144776766363186,-0.015690539070995935,-0.022007954279602893
2014-09-26,78.79,323.21,22.85,64.11,587.9,0.020331520331520414,0.003976019631596772,0.029743127534925584,0.011837121212121104,0.0045279794959418584
2014-09-29,79.0,321.82,22.7,64.22,587.81,0.002665312856961366,-0.004300609510844322,-0.006564551422319598,0.0017158009670878993,-0.0001530872597380606
2014-09-30,79.04,322.44,22.85,64.45,588.41,0.000506329113924231,0.0019265427878938368,0.006607929515418665,0.0035814388041108813,0.0010207379935693872
2014-10-01,76.55,317.46,22.49,62.69,579.63,-0.031503036437247056,-0.015444733903982155,-0.01575492341356688,-0.02730799069045775,-0.014921568294216536
2014-10-02,77.08,318.41,22.65,64.28,580.88,0.006923579359895404,0.0029925029925030877,0.007114273010226713,0.025362896793747147,0.0021565481427807676
2014-10-03,77.44,322.74,22.59,65.65,586.25,0.004670472236637302,0.013598819132564888,-0.0026490066225165476,0.02131300560049798,0.009244594408483797
2014-10-06,77.56,322.2,22.59,66.21,587.78,0.0015495867768595684,-0.001673173452314658,0.0,0.008530083777608333,0.0026098081023453457
2014-10-07,76.29,316.98,22.39,65.18,574.1,-0.016374419804022655,-0.016201117318435654,-0.008853474988933074,-0.015556562452801459,-0.023274014086903216
2014-10-08,77.52,322.7,22.86,66.69,583.74,0.016122689736531415,0.018045302542747166,0.020991514068780637,0.02316661552623489,0.016791499738721516
2014-10-09,75.91,315.37,22.91,65.95,570.81,-0.02076883384932915,-0.022714595599628074,0.0021872265966753623,-0.01109611635927421,-0.02215027238153988
2014-10-10,72.91,311.39,22.84,64.58,555.19,-0.03952048478461334,-0.012620097028886779,-0.0030554343081623525,-0.02077331311599706,-0.027364622203535194
2014-10-13,72.99,306.45,22.63,62.65,544.75,0.0010972431765190471,-0.015864350171810315,-0.009194395796847665,-0.02988541344069373,-0.018804373277616748
2014-10-14,73.59,308.31,22.39,64.16,548.69,0.008220304151253632,0.006069505628977012,-0.010605391073795767,0.024102154828411715,0.007232675539238231
2014-10-15,73.21,305.97,22.12,64.08,540.73,-0.005163745074059145,-0.007589763549674,-0.012058954890576179,-0.0012468827930174342,-0.014507280978330317
2014-10-16,72.63,302.86,21.83,51.67,536.92,-0.007922414970632397,-0.010164395202144072,-0.013110307414105016,-0.19366416978776524,-0.007046030366356648
2014-10-17,75.95,303.64,22.15,51.01,522.97,0.04571113864794163,0.0025754474014394457,0.01465872652313327,-0.012773369460034933,-0.02598152424942246
2014-10-20,76.95,306.21,22.62,51.32,532.38,0.013166556945358732,0.008463970491371375,0.02121896162528225,0.006077239756910435,0.017993383941717456
2014-10-21,78.69,315.33,23.24,52.28,538.03,0.022612085769980528,0.029783481924169797,0.027409372236958385,0.01870615744349191,0.010612720237424433
2014-10-22,78.37,312.97,23.35,53.52,542.69,-0.004066590418096205,-0.007484222877620184,0.004733218588640398,0.023718439173680217,0.008661227069122646
2014-10-23,80.04,313.18,23.77,54.72,553.65,0.021309174428990607,0.0006709908297919398,0.017987152034261156,0.022421524663676973,0.020195691831432105
2014-10-24,80.67,287.06,23.86,55.0,548.9,0.007871064467765976,-0.08340251612491223,0.003786285233487563,0.005116959064327409,-0.008579427436105846
2014-10-27,80.28,289.97,23.83,54.2,549.88,-0.004834510970621042,0.010137253535846158,-0.0012573344509639872,-0.014545454545454528,0.001785388959737677
2014-10-28,80.77,295.59,24.2,55.17,558.94,0.006103637269556428,0.019381315308480085,0.01552664708350826,0.017896678966789592,0.016476322106641517
2014-10-29,75.86,294.12,24.34,54.01,558.45,-0.06078989723907391,-0.004973104638181125,0.005785123966942196,-0.021025919883994937,-0.000876659390990131
2014-10-30,74.11,299.07,24.26,54.14,560.27,-0.02306881096757185,0.016829865361077,-0.0032867707477403085,0.0024069616737640853,0.003259020503178389
2014-10-31,74.99,305.46,24.49,56.11,567.87,0.01187424099311829,0.02136623532952142,0.0094806265457541,0.03638714444033986,0.013564888357399107
2014-11-03,73.88,305.72,24.81,55.49,563.77,-0.0148019735964795,0.0008511752766320324,0.013066557778685262,-0.011049723756906049,-0.00721996231531874
2014-11-04,75.76,302.81,24.63,54.68,564.19,0.025446670276123573,-0.00951851367264167,-0.00725513905683195,-0.014597224725175773,0.0007449846568636787
2014-11-05,74.83,296.52,24.68,54.34,555.95,-0.012275607180570303,-0.020772101317658054,0.002030044660982666,-0.006217995610826588,-0.014605008950885345
2014-11-06,75.26,296.64,24.76,54.76,551.69,0.005746358412401564,0.00040469445568591667,0.0032414910858995505,0.007729112992270748,-0.007662559582696238
2014-11-07,75.6,299.86,24.83,54.88,551.82,0.004517672070156742,0.010854908306364708,0.0028271405492727997,0.002191380569759094,0.00023563958019900966
2014-11-10,75.0,305.11,24.78,55.32,558.23,-0.007936507936507908,0.017508170479557217,-0.002013693113169457,0.008017492711370311,0.011616106701460627
2014-11-11,74.61,312.01,24.98,54.65,561.29,-0.005199999999999982,0.02261479466421945,0.008071025020177425,-0.012111352133044151,0.005481611522132335
2014-11-12,74.72,311.51,25.34,54.84,558.25,0.0014743331993030129,-0.0016025127399762473,0.014411529223378627,0.0034766697163770566,-0.005416095066721249
2014-11-13,74.25,316.48,25.69,54.2,556.44,-0.006290149892933639,0.015954543995377435,0.013812154696132728,-0.011670313639679075,-0.003242274966412828
2014-11-14,74.88,327.82,26.0,55.15,555.19,0.008484848484848317,0.03583164812942363,0.012066952121448038,0.017527675276752586,-0.0022464236934799375
2014-11-17,74.24,323.05,25.96,54.45,546.64,-0.008547008547008517,-0.014550668049539306,-0.0015384615384614886,-0.012692656391659063,-0.0154001332877034
2014-11-18,74.34,324.93,26.3,54.43,544.51,0.0013469827586207739,0.005819532580096043,0.013097072419106404,-0.00036730945821861205,-0.0038965315381237486
2014-11-19,73.33,326.54,26.11,51.87,547.2,-0.013586225450632261,0.004954913365955882,-0.007224334600760551,-0.047032886275950814,0.004940221483535678
2014-11-20,73.6,330.54,26.49,52.59,543.76,0.0036819855447973726,0.012249647822625054,0.014553810800459477,0.013880855986119212,-0.006286549707602451
2014-11-21,73.75,332.63,26.52,51.47,545.89,0.0020380434782609758,0.006322986627942173,0.0011325028312572094,-0.021296824491348287,0.003917169339414439
2014-11-24,74.01,335.64,27.02,50.92,547.48,0.0035254237288135926,0.009049093587469637,0.018853695324283493,-0.010685836409558891,0.0029126747146861476
2014-11-25,75.63,335.04,26.78,49.86,549.23,0.02188893392784741,-0.001787629603146157,-0.0088823094004441,-0.02081696779261588,0.003196463797764393
2014-11-26,77.62,333.57,27.1,50.17,547.73,0.026312309929922062,-0.004387535816618993,0.011949215832711024,0.0062174087444846204,-0.0027310962620396007
2014-11-28,77.7,338.64,27.08,49.51,549.08,0.0010306622004638832,0.01519920856192103,-0.0007380073800739018,-0.013155272074945268,0.0024647180180015216
2014-12-01,75.1,326.0,26.21,48.83,539.65,-0.03346203346203358,-0.03732577368296708,-0.032127031019202223,-0.013734599070894804,-0.017174182268521965
2014-12-02,75.46,326.31,26.11,50.33,538.59,0.004793608521970638,0.0009509202453987786,-0.0038153376573827336,0.030718820397296787,-0.0019642360789399183
2014-12-03,74.88,316.5,26.4,50.73,536.97,-0.0076861913596607545,-0.030063436609359173,0.011106855610877098,0.007947546195112176,-0.003007853840583774
2014-12-04,75.24,316.93,26.3,50.09,542.58,0.004807692307692291,0.0013586097946287623,-0.0037878787878786735,-0.012615809185885896,0.010447511034135992
2014-12-05,76.36,312.63,26.19,50.13,528.08,0.014885699096225391,-0.013567664784021716,-0.0041825095057034245,0.0007985625873427882,-0.02672416970769287
2014-12-08,76.52,306.64,25.6,48.5,530.73,0.002095337873232017,-0.019160029427758074,-0.02252768232149671,-0.03251545980450832,0.005018179063778216
2014-12-09,76.84,312.5,25.99,49.11,536.11,0.004181913225300704,0.01911035742238454,0.015234374999999911,0.012577319587628866,0.010136981139185597
2014-12-10,76.18,305.84,25.5,47.76,528.04,-0.008589276418532021,-0.02131200000000011,-0.018853405155829117,-0.02748930971288943,-0.015052880938613455
2014-12-11,77.73,307.36,25.42,47.8,532.11,0.02034654765030197,0.004969918911849502,-0.0031372549019607066,0.0008375209380233617,0.007707749412923404
2014-12-12,77.83,307.32,24.99,47.78,521.51,0.001286504567091118,-0.0001301405517960541,-0.016915814319433675,-0.0004184100418409553,-0.019920693089774733
2014-12-15,76.99,306.07,24.65,46.72,515.84,-0.010792753436978053,-0.004067421580111974,-0.013605442176870763,-0.022185014650481394,-0.010872274740656884
2014-12-16,74.69,295.06,24.31,45.21,498.16,-0.029874009611637886,-0.03597216323063346,-0.01379310344827589,-0.032320205479452024,-0.03427419354838712
2014-12-17,76.11,298.88,24.92,47.66,506.45,0.019011915919132427,0.0129465193519962,0.025092554504319242,0.05419155054191549,0.016641239762325233
2014-12-18,78.4,297.73,25.65,47.77,514.62,0.03008803048219688,-0.0038476980728050503,0.029293739967897192,0.0023080151070080657,0.016131898509230913
2014-12-19,79.88,299.9,25.46,48.59,520.04,0.018877551020408,0.00728848285359196,-0.007407407407407307,0.017165585095248126,0.010532043060899277
2014-12-22,81.45,306.54,25.72,48.1,532.3,0.019654481722583883,0.02214071357119063,0.01021209740769824,-0.010084379501955176,0.023575109606953193
2014-12-23,80.61,306.29,25.63,48.06,538.77,-0.010313075506445668,-0.0008155542506687041,-0.003499222395023316,-0.0008316008316008316,0.012154799924854354
2014-12-24,80.77,303.03,25.51,48.87,536.93,0.001984865401315039,-0.010643507786738171,-0.004682013265704166,0.016853932584269593,-0.0034151864431947176
2014-12-26,80.78,309.09,25.96,48.58,541.52,0.00012380834468239676,0.01999801999802009,0.017640141121128883,-0.005934110906486545,0.008548600376212967
2014-12-29,80.02,312.04,25.94,48.85,537.31,-0.009408269373607392,0.009544145718075825,-0.0007704160246533309,0.005557842733635354,-0.007774412764071537
2014-12-30,79.22,310.3,25.63,49.03,535.28,-0.009997500624843725,-0.005576208178438735,-0.011950655358519802,0.0036847492323439646,-0.0037780796932869176
2014-12-31,78.02,310.35,25.14,48.8,530.66,-0.015147689977278556,0.00016113438607812114,-0.019118220834958954,-0.004691005506832657,-0.008630996861455742
2015-01-02,78.45,308.52,24.9,49.85,529.55,0.0055114073314534995,-0.0058965683905269906,-0.009546539379475028,0.021516393442623016,-0.0020917348207892816
2015-01-05,77.19,302.19,24.2,47.31,519.46,-0.016061185468451256,-0.020517308440295534,-0.028112449799196804,-0.05095285857572718,-0.019053913700311398
2015-01-06,76.15,295.29,24.2,46.5,506.64,-0.013473247830029678,-0.022833316787451485,0.0,-0.017121116043119944,-0.024679474839256255
2015-01-07,76.15,298.42,24.54,46.74,505.15,0.0,0.010599749398896074,0.014049586776859524,0.005161290322580614,-0.0029409442602242875
2015-01-08,78.18,300.46,25.48,47.78,506.91,0.0266579120157584,0.006836002948863884,0.03830480847595763,0.02225074882327771,0.003484113629615093
2015-01-09,77.74,296.93,25.51,47.04,500.72,-0.005628037861345803,-0.011748652066830734,0.0011773940345369827,-0.015487651737128516,-0.012211240654159461
2015-01-12,76.72,291.41,24.88,45.55,497.06,-0.013120658605608404,-0.018590240123934842,-0.024696197569580636,-0.031675170068027225,-0.007309474356926082
2015-01-13,76.45,294.74,25.1,46.26,501.8,-0.003519290928050034,0.011427198792079762,0.008842443729903726,0.01558726673984645,0.009536072103971449
2015-01-14,76.28,293.27,25.01,46.32,505.93,-0.0022236756049706097,-0.004987446563072595,-0.0035856573705179695,0.0012970168612191912,0.008230370665603726
2015-01-15,74.05,286.95,24.33,46.25,504.01,-0.02923439958049301,-0.02155010740955432,-0.027189124350259997,-0.001511226252158937,-0.0037949914019725917
2015-01-16,75.18,290.74,24.14,48.19,510.46,0.015259959486833452,0.013207875936574354,-0.0078092889436908175,0.04194594594594592,0.0127973651316442
2015-01-20,76.24,289.44,24.76,49.83,509.94,0.014099494546421676,-0.004471348971589739,0.025683512841756517,0.03403195683751825,-0.0010186890255847736
2015-01-21,76.74,297.25,24.95,58.47,520.39,0.006558237145855239,0.026983139856274097,0.007673667205169599,0.17338952438290178,0.0204926069733693
2015-01-22,77.65,310.32,25.6,61.21,537.3,0.011858222569716137,0.043969722455845295,0.02605210420841697,0.04686163844706681,0.03249485962451226
2015-01-23,77.83,312.39,25.73,62.49,541.95,0.0023180940115903326,0.006670533642691323,0.005078125000000044,0.02091161574906053,0.00865438302624244
2015-01-26,77.5,309.66,25.76,63.79,536.72,-0.0042400102788128224,-0.008739076154806402,0.0011659541391373374,0.020803328532565057,-0.009650336746932386
2015-01-27,75.78,306.75,24.86,64.88,521.19,-0.02219354838709675,-0.009397403603952803,-0.03493788819875787,0.017087317761404597,-0.028935012669548343
2015-01-28,76.24,303.91,26.26,63.21,512.43,0.006070203219846748,-0.00925835370823136,0.05631536604987941,-0.02573982737361269,-0.01680769009382399
2015-01-29,78.0,311.78,27.08,63.4,513.23,0.023084994753410415,0.025895824421703573,0.031226199543031186,0.0030058535041923573,0.001561188845305761
2015-01-30,75.91,354.53,26.68,63.11,537.55,-0.026794871794871833,0.13711591506831744,-0.01477104874446078,-0.004574132492113581,0.047386162149523514
2015-02-02,74.99,364.47,27.02,63.01,532.2,-0.01211961533394812,0.02803711956675059,0.012743628185907019,-0.0015845349389954633,-0.009952562552320576
2015-02-03,75.4,363.55,27.02,65.27,533.3,0.0054673956527537815,-0.0025242132411447127,0.0,0.03586732264719883,0.0020668921458095735
2015-02-04,75.63,364.75,27.23,64.1,526.1,0.0030503978779838903,0.0033007839361847147,0.007772020725388629,-0.0179255400643481,-0.013500843802737528
2015-02-05,75.61,373.89,27.42,64.13,529.83,-0.0002644453259288415,0.025058259081562673,0.006977598237238425,0.00046801872074886397,0.007089906861813322
2015-02-06,74.47,374.28,27.19,63.48,533.88,-0.015077370718158956,0.0010430875391156391,-0.008388037928519387,-0.01013566193669102,0.007643961270596078
2015-02-09,74.44,370.56,27.37,63.3,529.28,-0.0004028467839398697,-0.009939083039435692,0.006620080912099979,-0.002835538752362976,-0.008616168427362014
2015-02-10,75.19,373.0,27.9,64.85,540.16,0.010075228371843048,0.0065846286701209955,0.01936426744610875,0.024486571879936747,0.02055622732769047
2015-02-11,76.51,375.14,28.55,64.98,538.0,0.017555526000798016,0.005737265415549642,0.023297491039426577,0.0020046260601389587,-0.003998815165876746
2015-02-12,76.23,377.17,28.91,65.25,546.01,-0.0036596523330283404,0.0054113131097723866,0.012609457092819687,0.0041551246537394615,0.014888475836431159
2015-02-13,75.74,381.83,29.06,66.59,551.16,-0.006427915518824712,0.01235517140811826,0.005188516084399852,0.020536398467432937,0.009432061683851911
